DBN,School,Year,Total Enrollment,Num_PK,Num_K,Num_G1,Num_G2,Num_G3,Num_G4,Num_G5,Num_G6,Num_G7,Num_G8,Num_G9,Num_G10,Num_G11,Num_G12,Female,Male,Asian,Black,Hispanic,Multiple,White,Disability,ELL,Poverty,Need_Index
75K369,P.S. K369 - Coy L. Cox School,2017-18,639,0,42,27,46,55,83,77,51,68,59,42,28,29,32,0.167449147,0.832550883,0.051643193,0.557120502,0.308294207,0.010954617,0.07198748,0.993740201,0.118935838,0.888888896,0.903089225
75K369,P.S. K369 - Coy L. Cox School,2018-19,534,0,27,37,26,37,40,58,61,62,71,21,38,30,26,0.177902624,0.822097361,0.06554307,0.509363294,0.331460685,0.011235955,0.082397006,0.998127341,0.159176037,0.855805218,0.872786522
75K370,P.S. 370,2014-15,229,0,4,3,24,11,39,52,7,8,10,21,19,13,18,0.266375542,0.733624458,0.113537118,0.336244553,0.257641912,0.004366812,0.288209617,0.995633185,0.262008727,0.637554586,0.679967463
75K370,P.S. 370,2015-16,230,0,9,8,8,25,12,33,44,11,11,24,17,16,12,0.282608688,0.717391312,0.130434781,0.300000012,0.260869563,0.004347826,0.304347813,1,0.286956519,0.630434811,0.708227873
75K370,P.S. 370,2016-17,242,0,4,13,13,12,25,16,32,46,11,25,21,15,9,0.297520667,0.702479362,0.119834714,0.326446295,0.260330588,0.008264462,0.285123974,1,0.285123974,0.61570245,0.695483446
75K370,P.S. 370,2017-18,253,0,4,7,13,19,11,24,14,33,48,30,23,16,11,0.292490125,0.707509875,0.122529641,0.308300406,0.280632406,0.011857707,0.276679844,0.984189749,0.292490125,0.833992124,0.873553336
75K370,P.S. 370,2018-19,249,0,0,7,8,20,21,11,36,14,38,39,30,19,6,0.285140574,0.714859426,0.124497995,0.321285129,0.24899599,0.016064256,0.289156616,1,0.305220872,0.791164637,0.835076332
75K371,P.S. 371 - Lillian L. Rashkis,2014-15,272,0,0,0,0,0,0,0,0,0,0,86,49,44,93,0.305147052,0.694852948,0.073529415,0.558823526,0.275735289,0.011029412,0.080882356,0.974264681,0.16544117,0.647058845,0.694031715
75K371,P.S. 371 - Lillian L. Rashkis,2015-16,261,0,0,0,0,0,0,0,0,0,0,88,50,39,84,0.29501915,0.70498085,0.068965517,0.582375467,0.245210722,0.007662835,0.095785439,0.950191557,0.126436785,0.616858244,0.698025227
75K371,P.S. 371 - Lillian L. Rashkis,2016-17,258,0,0,0,0,0,0,0,0,0,0,112,47,47,52,0.31782946,0.68217057,0.065891474,0.531007767,0.313953489,0.007751938,0.08139535,0.961240292,0.120155036,0.643410861,0.717767417
75K371,P.S. 371 - Lillian L. Rashkis,2017-18,250,0,0,0,0,0,0,0,0,0,0,151,41,31,27,0.324000001,0.675999999,0.056000002,0.547999978,0.284000009,0.004,0.108000003,0.959999979,0.115999997,0.860000014,0.890659988
75K371,P.S. 371 - Lillian L. Rashkis,2018-19,250,0,0,0,0,0,0,0,0,0,0,72,98,59,21,0.34799999,0.65200001,0.056000002,0.56400001,0.263999999,0.004,0.112000003,0.980000019,0.123999998,0.903999984,0.920099974
75K372,P.S. 372 -The Children's School,2014-15,198,0,37,34,38,36,26,21,6,0,0,0,0,0,0,0.222222224,0.777777791,0.045454547,0.222222224,0.227272734,0.015151516,0.48989898,0.99494952,0.04040404,0.24242425,0.317415088
75K372,P.S. 372 -The Children's School,2015-16,208,0,29,37,40,33,36,27,1,5,0,0,0,0,0,0.21634616,0.783653855,0.048076924,0.21634616,0.240384609,0.024038462,0.471153855,0.995192289,0.03846154,0.307692319,0.318248451
75K372,P.S. 372 -The Children's School,2016-17,210,0,30,31,37,36,30,35,5,1,5,0,0,0,0,0.252380967,0.747619033,0.057142857,0.223809525,0.257142872,0.01904762,0.442857146,1,0.052380953,0.290476203,0.34028095
75K372,P.S. 372 -The Children's School,2017-18,212,0,31,35,32,35,36,30,7,5,1,0,0,0,0,0.26886791,0.73113209,0.066037737,0.183962271,0.273584902,0.033018868,0.44339624,0.990566015,0.066037737,0.419811308,0.466518879
75K372,P.S. 372 -The Children's School,2018-19,207,0,29,28,34,34,33,35,2,12,0,0,0,0,0,0.246376812,0.753623188,0.048309177,0.188405797,0.280193239,0.057971016,0.425120771,1,0.067632847,0.405797094,0.439686
75K373,P.S. 373 - Brooklyn Transition Center,2014-15,386,0,0,0,0,0,0,0,0,0,0,52,46,66,222,0.284974098,0.715025902,0.010362694,0.559585512,0.373057008,0.012953368,0.044041451,0.994818628,0.243523315,0.611398935,0.713098168
75K373,P.S. 373 - Brooklyn Transition Center,2015-16,383,0,0,0,0,0,0,0,0,0,0,38,57,47,241,0.308093995,0.691906035,0.010443864,0.563968658,0.368146211,0.010443864,0.046997391,0.992167115,0.232375979,0.597911239,0.721255004
75K373,P.S. 373 - Brooklyn Transition Center,2016-17,382,0,0,0,0,0,0,0,0,0,2,33,44,63,240,0.295811504,0.704188466,0.013089005,0.560209453,0.363874346,0.010471204,0.05235602,0.994764388,0.248691097,0.599476457,0.712515712
75K373,P.S. 373 - Brooklyn Transition Center,2017-18,432,0,0,0,0,0,0,0,0,0,0,75,47,44,266,0.263888896,0.736111104,0.020833334,0.534722209,0.375,0.020833334,0.048611112,0.983796299,0.256944448,0.914351881,0.938990712
75K373,P.S. 373 - Brooklyn Transition Center,2018-19,454,0,0,0,0,0,0,0,0,0,0,64,67,50,273,0.266519815,0.733480155,0.028634362,0.52202642,0.367841423,0.017621145,0.063876651,0.99779737,0.257709265,0.889867842,0.919015408
75K396,P.S. K396,2014-15,263,0,34,38,34,19,17,15,44,31,31,0,0,0,0,0.330798477,0.669201493,0.041825093,0.60076046,0.212927759,0.019011406,0.125475287,0.996197701,0.186311781,0.790874541,0.841833055
75K396,P.S. K396,2015-16,306,0,56,37,42,36,18,22,25,40,30,0,0,0,0,0.343137264,0.656862736,0.042483661,0.496732026,0.199346408,0.137254909,0.124183007,1,0.169934645,0.797385633,0.844011426
75K396,P.S. K396,2016-17,320,0,32,58,40,45,34,19,31,25,36,0,0,0,0,0.321875006,0.678125024,0.046875,0.518750012,0.193749994,0.131249994,0.109375,0.996874988,0.234375,0.734375,0.790171862
75K396,P.S. K396,2017-18,341,0,57,38,51,41,45,34,24,29,22,0,0,0,0,0.304985344,0.695014656,0.055718474,0.457478017,0.181818187,0.202346042,0.102639295,0.997067451,0.246334314,0.935483873,0.94770968
75K396,P.S. K396,2018-19,425,0,51,82,44,62,49,51,30,24,32,0,0,0,0,0.305882365,0.694117665,0.068235293,0.442352951,0.20941177,0.188235298,0.091764703,0.997647047,0.228235289,0.8988235,0.921087086
75K721,P.S. K721 - Brooklyn Occupational Training Center,2014-15,506,0,11,2,2,0,0,0,0,0,2,79,69,49,292,0.424901187,0.575098813,0.171936765,0.426877469,0.18577075,0.001976285,0.213438734,0.996047437,0.324110687,0.573122501,0.675755441
75K721,P.S. K721 - Brooklyn Occupational Training Center,2015-16,527,0,12,11,5,0,0,0,0,0,1,69,80,70,279,0.39089185,0.60910815,0.15749526,0.434535116,0.206831113,0,0.201138526,1,0.309297919,0.521821618,0.640883505
75K721,P.S. K721 - Brooklyn Occupational Training Center,2016-17,509,0,2,11,15,0,1,0,0,0,0,65,72,75,268,0.394891948,0.605108082,0.119842827,0.430255413,0.227897838,0,0.222003922,1,0.308447927,0.538310409,0.639538288
75K721,P.S. K721 - Brooklyn Occupational Training Center,2017-18,479,0,10,8,10,0,0,0,0,1,0,51,56,73,270,0.384133607,0.615866363,0.112734862,0.411273479,0.215031311,0.004175365,0.256784976,1,0.321503133,0.908141971,0.926446736
75K721,P.S. K721 - Brooklyn Occupational Training Center,2018-19,480,0,10,12,8,1,0,0,0,1,1,50,61,59,277,0.375,0.625,0.127083331,0.383333325,0.24166666,0.010416667,0.237499997,1,0.339583337,0.902083337,0.926137507
75K753,P.S. K753 - School for Career Development,2014-15,220,0,0,0,0,0,0,0,0,0,0,89,63,18,50,0.277272731,0.722727299,0,0.781818211,0.195454553,0.009090909,0.013636364,0.986363649,0.081818178,0.75454545,0.79343164
75K753,P.S. K753 - School for Career Development,2015-16,213,0,0,0,0,0,0,0,0,0,0,86,71,11,45,0.267605633,0.732394338,0.004694836,0.769953072,0.201877937,0.004694836,0.018779343,0.976525843,0.075117372,0.737089217,0.752211273
75K753,P.S. K753 - School for Career Development,2016-17,240,0,0,0,0,0,0,0,0,0,0,118,61,21,40,0.304166675,0.695833325,0.025,0.695833325,0.212500006,0.008333334,0.058333334,0.949999988,0.112499997,0.754166663,0.755254149
75K753,P.S. K753 - School for Career Development,2017-18,228,0,0,0,0,0,0,0,0,0,0,73,90,25,40,0.315789461,0.684210539,0.02631579,0.657894731,0.232456148,0,0.083333336,0.960526288,0.118421055,0.938596487,0.954811394
75K753,P.S. K753 - School for Career Development,2018-19,265,0,0,0,0,0,0,0,33,1,0,67,70,43,51,0.335849047,0.664150953,0.018867925,0.694339633,0.215094343,0.00754717,0.064150944,0.97358489,0.094339624,0.916981161,0.937231064
75K771,P.S. K771,2014-15,422,0,43,87,53,47,35,40,32,29,44,5,2,4,1,0.260663509,0.739336491,0.094786733,0.39810428,0.225118488,0.014218009,0.267772526,0.997630358,0.139810428,0.701421797,0.7277022
75K771,P.S. K771,2015-16,427,0,43,50,87,55,45,32,37,30,27,10,5,2,4,0.276346594,0.723653376,0.112412177,0.398126453,0.224824354,0.011709602,0.252927393,1,0.14519906,0.688524604,0.735447049
75K771,P.S. K771,2016-17,444,0,28,53,58,90,57,40,28,40,29,6,8,5,2,0.283783793,0.716216207,0.135135129,0.382882893,0.240990996,0.013513514,0.227477476,1,0.146396399,0.639639616,0.700468481
75K771,P.S. K771,2017-18,443,0,27,43,53,59,87,53,36,27,37,5,5,6,5,0.26410836,0.73589164,0.155756205,0.35214448,0.232505649,0.011286682,0.248307005,1,0.164785549,0.841986477,0.867611766
75K771,P.S. K771,2018-19,433,0,35,39,46,55,58,81,43,31,23,6,5,4,7,0.251732111,0.748267889,0.191685915,0.314087749,0.219399542,0.01847575,0.256351054,1,0.17551963,0.806004643,0.844623566
75K811,P.S. K811 Connie Lekas School,2014-15,320,0,0,0,0,0,0,0,4,13,4,35,40,38,186,0.371874988,0.628125012,0.065624997,0.534375012,0.237499997,0.040624999,0.121875003,1,0.125,0.571874976,0.685124338
75K811,P.S. K811 Connie Lekas School,2015-16,325,0,0,0,0,0,0,0,15,9,19,53,31,40,158,0.326153845,0.673846126,0.083076924,0.575384617,0.203076929,0.030769231,0.107692309,0.996923089,0.172307685,0.649230778,0.727872074
75K811,P.S. K811 Connie Lekas School,2016-17,349,0,0,0,0,0,0,0,24,18,11,45,52,33,166,0.340974212,0.659025788,0.077363893,0.530085981,0.214899719,0.037249282,0.14040114,0.985673368,0.246418342,0.676217794,0.71593982
75K811,P.S. K811 Connie Lekas School,2017-18,335,0,0,0,0,0,0,0,11,26,19,25,47,54,153,0.346268654,0.653731346,0.089552239,0.516417921,0.214925379,0.032835823,0.146268651,1,0.295522392,0.931343257,0.936817884
75K811,P.S. K811 Connie Lekas School,2018-19,337,0,0,0,0,0,0,0,14,10,24,48,27,49,165,0.332344204,0.667655766,0.094955489,0.495548964,0.222551927,0.03560831,0.151335314,1,0.305637985,0.919881284,0.931543052
75M035,P.S. 035,2014-15,242,0,2,1,3,2,4,5,5,3,5,94,57,32,29,0.318181813,0.681818187,0.037190083,0.466942161,0.429752052,0.008264462,0.05785124,0.917355359,0.0785124,0.801652908,0.807459652
75M035,P.S. 035,2015-16,271,0,0,2,3,3,4,4,4,4,5,117,45,35,45,0.328413278,0.671586692,0.025830258,0.461254627,0.405904055,0.011070111,0.095940962,0.885608852,0.099630997,0.760147631,0.804215014
75M035,P.S. 035,2016-17,300,0,1,4,5,4,2,5,3,8,4,107,79,39,39,0.346666664,0.653333306,0.026666667,0.413333327,0.466666669,0.01,0.083333336,0.870000005,0.086666666,0.730000019,0.745786667
75M035,P.S. 035,2017-18,304,0,0,0,4,3,3,6,2,2,2,93,120,24,45,0.358552635,0.641447365,0.023026315,0.434210539,0.401315778,0.023026315,0.118421055,0.894736826,0.101973683,0.828947365,0.8607862
75M035,P.S. 035,2018-19,317,0,0,0,2,3,4,2,4,4,2,114,102,20,60,0.328075707,0.668769717,0.025236594,0.429022074,0.435331225,0.02208202,0.088328078,0.899053633,0.066246055,0.842271268,0.871571004
75M079,P.S. M079 - Horan School,2014-15,250,0,0,0,0,0,0,0,0,2,4,33,23,31,157,0.328000009,0.671999991,0.016000001,0.324000001,0.60799998,0.016000001,0.035999998,0.995999992,0.360000014,0.65200001,0.775085747
75M079,P.S. M079 - Horan School,2015-16,264,0,0,0,0,0,0,0,1,4,21,59,22,36,121,0.299242437,0.700757563,0.022727273,0.299242437,0.625,0.011363637,0.041666668,0.996212125,0.340909094,0.613636374,0.748970628
75M079,P.S. M079 - Horan School,2016-17,263,0,0,0,0,0,0,0,3,6,6,71,43,24,110,0.277566552,0.722433448,0.007604563,0.281368822,0.642585576,0.011406844,0.057034221,0.996197701,0.387832701,0.669201493,0.769281387
75M079,P.S. M079 - Horan School,2017-18,239,0,0,0,0,0,0,0,2,4,6,38,44,42,103,0.284518838,0.715481162,0.012552301,0.263598323,0.652719676,0.012552301,0.058577407,1,0.418410033,0.92887032,0.966401696
75M079,P.S. M079 - Horan School,2018-19,266,0,0,0,0,0,0,0,9,7,5,57,39,44,105,0.308270663,0.691729307,0.015037594,0.293233097,0.631578922,0.015037594,0.045112781,1,0.394736856,0.932330847,0.956616521
75M094,P.S. M094,2014-15,357,0,50,62,58,42,53,20,24,24,11,11,1,1,0,0.215686277,0.784313738,0.064425774,0.30532214,0.456582636,0.019607844,0.15406163,0.988795519,0.168067232,0.69747901,0.740851223
75M094,P.S. M094,2015-16,383,0,29,54,63,55,43,47,21,24,24,10,11,1,1,0.232375979,0.767624021,0.06005222,0.281984329,0.456919074,0.023498695,0.177545696,0.997389019,0.169712797,0.65013057,0.714320302
75M094,P.S. M094,2016-17,402,0,13,35,56,59,59,45,45,21,24,22,10,11,2,0.223880604,0.776119411,0.067164183,0.296019912,0.447761208,0.019900497,0.169154227,1,0.171641797,0.659204006,0.725380599
75M094,P.S. M094,2017-18,408,0,38,25,31,62,52,63,43,42,24,10,10,4,4,0.230392158,0.769607842,0.071078435,0.30392158,0.44607842,0.012254902,0.166666672,1,0.183823526,0.83088237,0.856083333
75M094,P.S. M094,2018-19,413,0,30,49,26,40,64,57,39,40,39,7,10,7,5,0.203389823,0.796610177,0.075060531,0.300242126,0.447941899,0.012106538,0.164648905,1,0.181598067,0.815980613,0.849201441
75M138,P.S. 138,2014-15,553,0,33,46,35,48,40,43,38,56,63,39,30,22,60,0.312839061,0.687160969,0.037974682,0.316455692,0.547920406,0.005424955,0.092224233,1,0.20072332,0.717902362,0.766027749
75M138,P.S. 138,2015-16,606,0,34,50,57,49,59,54,40,42,53,43,36,27,62,0.29207921,0.70792079,0.029702971,0.315181524,0.567656755,0.001650165,0.085808583,0.998349845,0.22277227,0.709570944,0.777371645
75M138,P.S. 138,2016-17,603,0,32,46,46,57,54,53,54,47,39,30,35,36,74,0.280265331,0.719734669,0.029850746,0.315091223,0.568822563,0.00331675,0.082918741,1,0.266998351,0.713101149,0.770530701
75M138,P.S. 138,2017-18,611,0,44,47,49,50,61,47,48,56,44,24,25,26,90,0.276595742,0.723404229,0.037643209,0.304418981,0.57610476,0.006546645,0.075286418,1,0.28805238,0.926350236,0.943908334
75M138,P.S. 138,2018-19,613,8,56,58,54,55,52,56,46,45,48,21,18,19,77,0.269168019,0.730831981,0.03588907,0.288743883,0.603588879,0.006525286,0.065252855,1,0.303425789,0.90048939,0.931588888
75M169,P.S. M169 - Robert F. Kennedy,2014-15,325,0,42,28,25,37,32,38,36,33,36,7,6,3,2,0.178461537,0.821538448,0.012307692,0.430769235,0.504615366,0.009230769,0.043076921,0.996923089,0.123076923,0.803076923,0.845734894
75M169,P.S. M169 - Robert F. Kennedy,2015-16,342,0,46,48,34,29,38,28,36,25,44,1,6,4,3,0.181286544,0.818713427,0.011695907,0.438596487,0.494152039,0.011695907,0.043859649,0.994152069,0.137426898,0.777777791,0.832943141
75M169,P.S. M169 - Robert F. Kennedy,2016-17,387,0,54,56,49,40,39,43,29,31,35,5,0,2,4,0.170542642,0.829457343,0.012919896,0.475452185,0.447028428,0.012919896,0.051679585,0.997416019,0.116279073,0.793281674,0.827015519
75M169,P.S. M169 - Robert F. Kennedy,2017-18,372,0,29,64,55,49,35,39,35,24,31,3,5,0,3,0.182795703,0.817204297,0.010752688,0.5,0.435483873,0.016129032,0.03763441,0.997311831,0.115591399,0.935483873,0.951137125
75M169,P.S. M169 - Robert F. Kennedy,2018-19,356,0,25,42,60,63,44,34,27,26,23,5,3,4,0,0.176966295,0.82303369,0.016853932,0.488764048,0.443820238,0.016853932,0.033707865,1,0.140449435,0.921348333,0.94101125
75M226,P.S. M226,2014-15,325,13,28,23,34,26,27,21,24,18,18,14,23,14,42,0.196923077,0.803076923,0.049230769,0.375384629,0.458461553,0.015384615,0.101538464,0.990769207,0.196923077,0.6553846,0.718637764
75M226,P.S. M226,2015-16,269,23,17,19,13,16,16,14,19,25,21,16,10,19,41,0.200743496,0.799256504,0.044609666,0.364312261,0.457249075,0.022304833,0.111524165,0.996282518,0.18959108,0.631970286,0.697622776
75M226,P.S. M226,2016-17,268,20,20,16,19,13,16,15,12,19,21,14,16,11,56,0.208955228,0.791044772,0.041044775,0.339552253,0.5,0.02238806,0.097014926,1,0.179104477,0.649253726,0.718335807
75M226,P.S. M226,2017-18,275,23,15,15,18,16,13,16,16,11,19,22,16,17,58,0.200000003,0.800000012,0.043636363,0.352727264,0.479999989,0.032727271,0.090909094,1,0.181818187,0.858181834,0.885541797
75M226,P.S. M226,2018-19,298,24,29,18,14,19,17,13,17,23,12,12,20,14,66,0.197986573,0.802013397,0.03691275,0.348993301,0.5,0.030201342,0.083892621,1,0.164429531,0.842281878,0.877624154
75M401,Hospital Schools,2014-15,65,0,3,2,0,2,2,2,3,1,3,13,16,9,9,0.476923078,0.523076952,0.184615389,0.215384617,0.323076934,0,0.27692309,0.353846163,0.107692309,0.523076952,0.638687611
75M401,Hospital Schools,2015-16,78,0,1,0,5,3,5,1,1,3,3,16,16,15,9,0.410256416,0.589743614,0.07692308,0.179487184,0.448717952,0,0.294871807,0.320512831,0.07692308,0.589743614,0.666567564
75M401,Hospital Schools,2016-17,88,0,5,1,5,3,1,0,5,2,4,21,22,10,9,0.556818187,0.443181813,0.102272727,0.23863636,0.340909094,0,0.318181813,0.284090906,0.056818184,0.522727251,0.639590919
75M401,Hospital Schools,2017-18,78,0,5,7,1,2,3,1,2,5,4,18,20,7,3,0.5,0.5,0.051282052,0.256410271,0.410256416,0,0.282051295,0.384615391,0.089743592,0.769230783,0.792038441
75M401,Hospital Schools,2018-19,103,7,13,8,2,5,3,5,5,5,5,19,7,10,9,0.504854381,0.495145619,0.126213595,0.155339807,0.349514574,0.009708738,0.359223306,0.300970882,0.077669904,0.495145619,0.725384593
75M501,Home Instruction,2014-15,82,0,3,2,5,2,5,2,4,6,3,7,6,8,29,0.536585391,0.463414639,0.097560972,0.23170732,0.414634138,0.073170729,0.182926834,0.768292665,0.073170729,0.573170722,0.694176078
75M501,Home Instruction,2015-16,68,0,2,4,3,2,3,3,3,4,7,3,6,7,21,0.455882341,0.54411763,0.132352948,0.220588237,0.397058815,0.088235296,0.161764711,0.735294104,0.05882353,0.529411793,0.668501377
75M501,Home Instruction,2016-17,62,0,2,3,4,5,1,4,2,6,5,6,3,7,14,0.419354826,0.580645144,0.145161286,0.145161286,0.354838699,0.112903222,0.241935477,0.741935492,0.032258064,0.5,0.65183872
75M501,Home Instruction,2017-18,65,0,2,2,6,5,3,0,4,6,5,3,6,4,19,0.476923078,0.523076952,0.138461545,0.138461545,0.338461548,0.07692308,0.307692319,0.753846169,0.030769231,0.800000012,0.811230779
75M501,Home Instruction,2018-19,63,0,2,3,2,8,3,1,2,4,4,6,2,7,19,0.412698418,0.587301612,0.158730164,0.126984134,0.317460328,0.063492067,0.333333343,0.746031761,0.031746034,0.809523821,0.881063521
75M721,P.S. M721 - Manhattan Occupational Training Center,2014-15,188,0,0,0,0,0,0,0,1,5,2,17,25,20,118,0.388297886,0.611702144,0.090425529,0.324468076,0.542553186,0,0.04255319,1,0.446808517,0.606382966,0.716196835
75M721,P.S. M721 - Manhattan Occupational Training Center,2015-16,178,0,0,0,0,0,0,0,2,5,5,23,15,26,102,0.359550565,0.640449464,0.10674157,0.314606756,0.528089881,0,0.050561797,0.988764048,0.449438214,0.606741548,0.744331479
75M721,P.S. M721 - Manhattan Occupational Training Center,2016-17,170,0,0,0,0,0,0,0,1,2,5,15,30,20,97,0.335294127,0.664705873,0.111764707,0.282352954,0.552941203,0,0.052941177,1,0.47647059,0.717647076,0.798852921
75M721,P.S. M721 - Manhattan Occupational Training Center,2017-18,174,0,0,0,0,0,0,0,7,5,4,16,26,24,92,0.327586204,0.672413766,0.086206898,0.293103456,0.545976996,0,0.074712642,1,0.448275864,0.925287366,0.948275864
75M721,P.S. M721 - Manhattan Occupational Training Center,2018-19,198,0,0,0,0,0,0,0,1,14,8,18,22,30,105,0.368686855,0.631313145,0.075757578,0.303030312,0.49494949,0.005050505,0.121212125,1,0.378787875,0.904040396,0.934207082
75M751,Manhattan School for Career Development,2014-15,198,0,0,0,0,0,0,0,0,0,0,14,24,31,129,0.25757575,0.74242425,0.01010101,0.454545468,0.5,0.005050505,0.030303031,0.984848499,0.262626261,0.651515126,0.736516476
75M751,Manhattan School for Career Development,2015-16,192,0,0,0,0,0,0,0,0,0,0,10,17,27,138,0.302083343,0.697916687,0.010416667,0.442708343,0.505208313,0.005208333,0.036458332,0.994791687,0.265625,0.619791687,0.736567736
75M751,Manhattan School for Career Development,2016-17,179,0,0,0,0,0,0,0,0,0,0,15,22,25,117,0.251396656,0.748603344,0.011173184,0.430167586,0.508379877,0.016759777,0.033519555,0.994413435,0.251396656,0.648044705,0.717776537
75M751,Manhattan School for Career Development,2017-18,170,0,0,0,0,0,0,0,0,0,1,19,25,28,97,0.258823544,0.741176486,0.029411765,0.36470589,0.535294116,0.011764706,0.05882353,0.982352912,0.276470602,0.899999976,0.931370616
75M751,Manhattan School for Career Development,2018-19,234,0,0,0,0,0,0,1,24,18,9,30,39,37,76,0.260683775,0.739316225,0.042735044,0.337606847,0.525641024,0.017094018,0.07692308,0.97863245,0.205128208,0.876068354,0.908188045
75M811,P.S. M811 - Mickey Mantle School,2014-15,334,11,17,28,49,42,49,32,32,32,42,0,0,0,0,0.167664677,0.832335353,0.008982036,0.422155678,0.514970064,0.01497006,0.038922157,0.994011998,0.128742516,0.754491031,0.794965506
75M811,P.S. M811 - Mickey Mantle School,2015-16,354,18,21,29,33,54,49,54,32,33,31,0,0,0,0,0.186440676,0.813559294,0.016949153,0.40960452,0.51977402,0.01977401,0.033898305,0.997175157,0.146892652,0.771186411,0.787826419
75M811,P.S. M811 - Mickey Mantle School,2016-17,369,22,21,37,35,39,54,49,53,25,34,0,0,0,0,0.181571811,0.818428159,0.016260162,0.417344183,0.517615199,0.016260162,0.032520324,0.994579971,0.168021679,0.791327894,0.821360409
75M811,P.S. M811 - Mickey Mantle School,2017-18,373,24,12,29,35,42,52,57,43,53,26,0,0,0,0,0.206434309,0.793565691,0.01608579,0.420911521,0.50938338,0.00536193,0.048257373,1,0.163538873,0.898123324,0.925053596
75M811,P.S. M811 - Mickey Mantle School,2018-19,367,24,15,23,31,44,43,48,55,38,46,0,0,0,0,0.193460494,0.806539536,0.01907357,0.435967296,0.50408721,0.008174387,0.032697547,0.99182564,0.160762936,0.899182558,0.930040896
75Q004,P.S. Q004,2014-15,414,26,49,47,53,50,77,54,36,9,13,0,0,0,0,0.173913047,0.826086938,0.198067635,0.388888896,0.270531386,0.021739131,0.12077295,0.973429978,0.130434781,0.596618354,0.586251616
75Q004,P.S. Q004,2015-16,425,30,55,53,51,48,51,74,41,12,10,0,0,0,0,0.188235298,0.811764717,0.211764708,0.345882356,0.275294125,0.037647057,0.129411772,0.995294094,0.122352943,0.609411776,0.598083854
75Q004,P.S. Q004,2016-17,409,30,27,59,52,50,49,53,56,21,12,0,0,0,0,0.185819075,0.814180911,0.215158924,0.325183362,0.281173587,0.053789731,0.124694377,0.997555017,0.12713936,0.606356978,0.62445724
75Q004,P.S. Q004,2017-18,395,29,43,32,60,52,51,47,30,32,19,0,0,0,0,0.194936708,0.805063307,0.243037969,0.260759503,0.321518987,0.050632913,0.124050632,0.997468352,0.139240503,0.772151887,0.792306304
75Q004,P.S. Q004,2018-19,410,27,44,54,42,58,58,48,20,28,31,0,0,0,0,0.209756091,0.790243924,0.258536577,0.278048784,0.29756099,0.03902439,0.126829267,1,0.148780495,0.707317054,0.73975122
75Q009,P.S. 009,2014-15,616,0,30,69,98,80,63,67,64,64,80,1,0,0,0,0.313311696,0.686688304,0.116883114,0.337662339,0.366883129,0.022727273,0.155844152,0.993506491,0.176948056,0.631493509,0.658749759
75Q009,P.S. 009,2015-16,655,0,73,55,69,103,83,72,57,72,69,2,0,0,0,0.311450392,0.688549638,0.111450382,0.341984719,0.396946579,0.01221374,0.137404576,0.996946573,0.209160298,0.630534351,0.652071059
75Q009,P.S. 009,2016-17,640,0,42,85,66,75,93,76,64,65,72,2,0,0,0,0.298437506,0.701562524,0.100000001,0.326562494,0.439062506,0.0140625,0.120312497,0.993749976,0.278124988,0.604687512,0.637642205
75Q009,P.S. 009,2017-18,633,0,64,53,89,75,72,94,66,57,61,2,0,0,0,0.290679306,0.709320724,0.11058452,0.328593999,0.447077423,0.007898894,0.105845183,0.98894155,0.292259097,0.834123194,0.846424937
75Q009,P.S. 009,2018-19,652,0,74,73,67,96,72,76,68,63,63,0,0,0,0,0.286809802,0.713190198,0.144171774,0.312883437,0.412576675,0.018404908,0.11196319,0.998466253,0.296012282,0.819018424,0.832599699
75Q023,P.S. Q023 @ Queens Children Center,2014-15,302,0,9,21,22,18,22,22,17,20,34,38,29,33,17,0.400662243,0.599337757,0.092715234,0.354304641,0.28807947,0.023178808,0.241721854,0.887417197,0.052980132,0.725165546,0.688701749
75Q023,P.S. Q023 @ Queens Children Center,2015-16,326,0,10,14,21,17,19,23,15,26,29,57,40,34,21,0.417177916,0.582822084,0.095092021,0.358895719,0.282208592,0.021472393,0.242331281,0.840490818,0.036809817,0.674846649,0.688554049
75Q023,P.S. Q023 @ Queens Children Center,2016-17,335,0,11,14,15,20,18,18,18,17,29,64,64,31,16,0.432835817,0.567164183,0.089552239,0.400000006,0.26268658,0.017910447,0.229850739,0.814925373,0.053731345,0.653731346,0.659797013
75Q023,P.S. Q023 @ Queens Children Center,2017-18,313,0,14,10,14,19,19,19,16,21,30,53,40,34,24,0.418530345,0.581469655,0.10223642,0.392971247,0.268370599,0.019169329,0.217252403,0.824281156,0.047923323,0.840255618,0.845987201
75Q023,P.S. Q023 @ Queens Children Center,2018-19,313,0,7,13,15,16,20,18,18,19,24,52,51,32,28,0.4888179,0.511182129,0.146964863,0.335463256,0.303514391,0.015974442,0.198083073,0.821086287,0.054313101,0.853035152,0.885495067
75Q075,Robert E. Peary School,2014-15,520,13,39,55,52,115,59,60,43,45,39,0,0,0,0,0.211538464,0.788461566,0.150000006,0.273076922,0.421153843,0.023076924,0.132692307,0.988461554,0.315384626,0.657692313,0.670906723
75Q075,Robert E. Peary School,2015-16,539,11,35,54,57,64,110,57,64,44,43,0,0,0,0,0.222634509,0.777365506,0.146567717,0.241187379,0.45083487,0.048237476,0.113172539,0.992578864,0.313543588,0.656771779,0.667506337
